"","date","max_temperature","avg_hourly_temperature","avg_temperature","min_temperature","max_humidex","min_windchill","max_relative_humidity","avg_hourly_relative_humidity","avg_relative_humidity","min_relative_humidity","max_dew_point","avg_hourly_dew_point","avg_dew_point","min_dew_point","max_wind_speed","avg_hourly_wind_speed","avg_wind_speed","min_wind_speed","max_wind_gust","wind_gust_dir_10s","max_pressure_sea","avg_hourly_pressure_sea","avg_pressure_sea","min_pressure_sea","max_pressure_station","avg_hourly_pressure_station","avg_pressure_station","min_pressure_station","max_visibility","avg_hourly_visibility","avg_visibility","min_visibility","max_health_index","avg_hourly_health_index","avg_health_index","min_health_index","heatdegdays","cooldegdays","growdegdays_5","growdegdays_7","growdegdays_10","precipitation","rain","snow","snow_on_ground","sunrise","sunset","daylight","sunrise_f","sunset_f","min_uv_forecast","max_uv_forecast","min_high_temperature_forecast","max_high_temperature_forecast","min_low_temperature_forecast","max_low_temperature_forecast","solar_radiation","max_cloud_cover_4","avg_hourly_cloud_cover_4","avg_cloud_cover_4","min_cloud_cover_4","max_cloud_cover_8","avg_hourly_cloud_cover_8","avg_cloud_cover_8","min_cloud_cover_8","max_cloud_cover_10","avg_hourly_cloud_cover_10","avg_cloud_cover_10","min_cloud_cover_10"
"865","2019-09-05",22.3,17.98,16.85,11.4,26,NA,97,84,83.5,70,16.7,15.2,14.3,11.9,24,12.46,13.5,3,32,30,101.73,101.55,101.52,101.3,101.72,101.54,101.5,101.28,48300,42262.5,40250,32200,3.1,2,2,1,1.1,0,11.8,9.8,6.8,0,0,0,NA,"06:34:00","19:49:00",13.25,6.57,19.82,6,7,23,23,13,13,NA,NA,NA,NA,NA,7,2.8,3.5,0,NA,NA,NA,NA
"866","2019-09-04",21.9,17.26,17.79,13.7,25,NA,95,82.3,79.5,64,15.8,14.1,14.1,12.3,17,10.75,10,3,NA,NA,101.9,101.73,101.74,101.58,101.89,101.72,101.73,101.57,48300,36895.8,40250,32200,2.7,1.9,1.8,1,0.2,0,12.8,10.8,7.8,0,0,0,NA,"06:32:00","19:51:00",13.32,6.53,19.85,5,7,22,24,15,15,NA,NA,NA,NA,NA,6,1.4,3,0,NA,NA,NA,NA
"867","2019-09-03",24.4,18.72,19.6,14.8,28,NA,94,77.3,76,58,16.9,14.5,14.8,12.8,17,11.29,11,5,27,28,101.68,101.56,101.56,101.44,101.67,101.55,101.54,101.42,48300,42262.5,40250,32200,2.3,1.7,1.6,1,0,1.6,14.6,12.6,9.6,0,0,0,NA,"06:31:00","19:53:00",13.37,6.52,19.88,6,6,23,23,15,15,NA,NA,NA,NA,NA,8,3.9,4.5,1,NA,NA,NA,NA
"868","2019-09-02",22.7,18.64,18.1,13.5,28,NA,93,82.5,82,71,17,15.5,15.1,13.2,23,9.54,12,1,33,29,101.92,101.71,101.73,101.54,101.91,101.69,101.72,101.52,48300,42262.5,40250,32200,3,1.8,2,1,0,0.1,13.1,11.1,8.1,0,0,0,NA,"06:29:00","19:55:00",13.43,6.48,19.92,6,8,23,23,15,15,NA,NA,NA,NA,NA,3,1,1.5,0,NA,NA,NA,NA
"869","2019-09-01",23.8,19.13,19.7,15.6,28,NA,95,79.5,77.5,60,16.8,15.3,15.5,14.2,17,12.17,9.5,2,33,19,101.61,101.51,101.49,101.37,101.6,101.49,101.47,101.35,48300,42262.5,40250,32200,2.5,1.8,1.8,1,0,1.7,14.7,12.7,9.7,0,0,0,NA,"06:28:00","19:57:00",13.48,6.47,19.95,5,5,22,22,14,14,NA,NA,NA,NA,NA,8,4.4,4,0,NA,NA,NA,NA
"870","2019-08-31",24.9,19.52,20.5,16.1,29,NA,94,78.5,74.5,55,16.5,15.5,15.4,14.4,18,8.5,10,2,32,20,101.49,101.42,101.41,101.34,101.48,101.41,101.41,101.33,48300,38562.5,36200,24100,2.6,2,1.8,1,0,2.5,15.5,13.5,10.5,1,1,0,NA,"06:27:00","19:59:00",13.53,6.45,19.98,6,6,23,23,15,15,NA,NA,NA,NA,NA,8,7.1,6.5,5,NA,NA,NA,NA
"871","2019-08-30",22.9,18.73,19.64,16.4,26,NA,88,80,76.5,65,16.2,15.2,15.2,14.1,21,12.46,12.5,4,NA,NA,101.8,101.66,101.66,101.52,101.79,101.64,101.65,101.51,48300,32258.3,33800,19300,2.5,1.9,2,1.5,0,1.6,14.6,12.6,9.6,0,0,0,NA,"06:25:00","20:01:00",13.6,6.42,20.02,5,6,22,23,14,14,NA,NA,NA,NA,NA,8,7.8,7.5,7,NA,NA,NA,NA
"872","2019-08-29",26,20.18,19.45,12.9,29,NA,96,70.7,73,50,15.7,14.3,14.6,13.4,24,13.96,12.5,1,35,11,101.46,101.3,101.28,101.1,101.45,101.29,101.27,101.09,48300,44275,40250,32200,3.7,2.2,2.4,1.1,0,1.4,14.4,12.4,9.4,0,0,0,NA,"06:24:00","20:03:00",13.65,6.4,20.05,7,7,24,25,15,15,NA,NA,NA,NA,NA,8,4.6,4,0,NA,NA,NA,NA
"873","2019-08-28",23.9,19.07,18.2,12.5,29,NA,94,80.2,80,66,17.1,15.5,14.4,11.8,25,11.62,13,1,32,29,101.24,101.13,101.11,100.97,101.22,101.12,101.09,100.96,48300,42933.3,40250,32200,4.1,2.2,2.6,1.1,0,0.2,13.2,11.2,8.2,0,0,0,NA,"06:22:00","20:05:00",13.72,6.37,20.08,7,7,23,23,15,15,NA,NA,NA,NA,NA,6,2.4,3.5,1,NA,NA,NA,NA
"874","2019-08-27",23.8,18.67,17.89,12,27,NA,92,77.5,73.5,55,15.7,14.5,14,12.3,22,13.58,13.5,5,NA,NA,102.03,101.65,101.62,101.22,102.01,101.64,101.61,101.2,48300,42933.3,40250,32200,3.5,2,2.2,1,0.1,0,12.9,10.9,7.9,0,0,0,NA,"06:21:00","20:07:00",13.77,6.35,20.12,7,7,23,23,15,15,NA,NA,NA,NA,NA,6,1.4,3,0,NA,NA,NA,NA
"875","2019-08-26",21.2,17.08,15.6,10,25,NA,89,74.8,76.5,64,15.5,12.5,12.4,9.3,25,14.29,13.5,2,32,28,102.45,102.24,102.22,102,102.43,102.23,102.21,101.99,48300,46287.5,40250,32200,2.8,1.8,1.9,1,2.4,0,10.6,8.6,5.6,0,0,0,NA,"06:19:00","20:09:00",13.83,6.32,20.15,7,7,21,21,14,14,NA,NA,NA,NA,NA,3,0.9,1.5,0,NA,NA,NA,NA
"876","2019-08-25",20.5,17.74,17.1,13.7,NA,NA,90,71.6,73,56,14.6,12.5,12.4,10.2,34,16.88,18,2,48,29,102.26,102.02,101.94,101.62,102.25,102,101.93,101.61,48300,41250,36200,24100,2.4,1.9,1.8,1.2,0.9,0,12.1,10.1,7.1,0,0,0,NA,"06:18:00","20:11:00",13.88,6.3,20.18,6,7,21,21,12,12,NA,NA,NA,NA,NA,8,3.2,4,0,NA,NA,NA,NA
"877","2019-08-24",21.6,17.25,17.14,12.7,25,NA,94,77.2,75,56,14.8,13,13.2,11.6,21,9.96,11.5,2,NA,NA,101.6,101.44,101.42,101.25,101.59,101.42,101.41,101.24,48300,37562.5,40250,32200,2.2,1.7,1.6,1,0.9,0,12.1,10.1,7.1,0,0,0,NA,"06:17:00","20:13:00",13.93,6.28,20.22,5,6,21,21,15,15,NA,NA,NA,NA,NA,8,6.6,5.5,3,NA,NA,NA,NA
"878","2019-08-23",19.4,16.31,16.75,14.1,NA,NA,90,81.8,82.5,75,14.2,13.2,12.9,11.7,18,8.17,10,2,32,22,101.6,101.44,101.42,101.25,101.59,101.43,101.41,101.24,48300,33541.7,40250,32200,2.5,1.8,1.8,1,1.2,0,11.8,9.8,6.8,1,1,0,NA,"06:15:00","20:15:00",14,6.25,20.25,4,6,20,21,13,14,NA,NA,NA,NA,NA,8,6.7,5.5,3,NA,NA,NA,NA
"879","2019-08-22",20.6,17.42,17.64,14.7,NA,NA,83,71.7,72.5,62,13.5,12.2,12.3,11.1,36,17.96,20,4,45,29,101.87,101.7,101.68,101.48,101.86,101.68,101.67,101.47,48300,35670.8,33800,19300,2.4,1.8,1.8,1.1,0.4,0,12.6,10.6,7.6,0,0,0,NA,"06:14:00","20:17:00",14.05,6.23,20.28,7,7,20,20,14,14,NA,NA,NA,NA,NA,8,4.2,5,2,NA,NA,NA,NA
"880","2019-08-21",19.8,17.21,17.75,15.7,NA,NA,95,88.2,85,75,16.3,15.3,14.8,13.2,24,14,15.5,7,32,11,101.5,101.42,101.42,101.35,101.49,101.41,101.41,101.34,32200,19645.8,17900,3600,2.9,1.9,2.2,1.5,0.2,0,12.8,10.8,7.8,12.4,12.4,0,NA,"06:12:00","20:19:00",14.12,6.2,20.32,3,3,20,20,15,15,NA,NA,NA,NA,NA,8,7.7,6,4,NA,NA,NA,NA
"881","2019-08-20",25.1,19.13,18.45,11.8,28,NA,87,66.9,66.5,46,15.8,12.6,13.3,10.8,16,9.17,9,2,NA,NA,101.46,101.28,101.28,101.1,101.45,101.27,101.26,101.08,48300,42595.8,40250,32200,3.5,2.3,2.3,1.1,0,0.4,13.4,11.4,8.4,0,0,0,NA,"06:11:00","20:21:00",14.17,6.18,20.35,7,7,24,24,16,17,NA,NA,NA,NA,NA,8,5.6,4.5,1,NA,NA,NA,NA
"882","2019-08-19",23.4,18.14,18.39,13.4,25,NA,88,66.8,66.5,45,13,11.6,11.7,10.3,20,12.71,10.5,1,33,13,101.62,101.44,101.36,101.09,101.61,101.43,101.35,101.08,48300,39579.2,40250,32200,2.8,1.8,1.9,1,0,0.4,13.4,11.4,8.4,0,0,0,NA,"06:09:00","20:23:00",14.23,6.15,20.38,7,7,23,23,14,14,NA,NA,NA,NA,NA,8,5.2,4,0,NA,NA,NA,NA
"883","2019-08-18",22.2,18.07,18.3,14.4,NA,NA,90,72.1,73,56,13.5,12.8,12.6,11.7,24,17.46,15.5,7,35,12,101.15,101.07,101.06,100.97,101.14,101.06,101.04,100.95,48300,39237.5,40250,32200,2.3,1.6,1.7,1.1,0,0.3,13.3,11.3,8.3,0,0,0,NA,"06:08:00","20:25:00",14.28,6.13,20.42,6,6,22,22,15,15,NA,NA,NA,NA,NA,8,3.8,4,0,NA,NA,NA,NA
"884","2019-08-17",21.7,18.96,19.35,17,26,NA,79,73.2,71,63,16,14.1,14.6,13.2,14,7.92,8.5,3,32,19,101.58,101.4,101.38,101.17,101.57,101.39,101.37,101.16,48300,37562.5,36200,24100,2.3,1.9,1.7,1.1,0,1.4,14.3,12.3,9.3,0,0,0,NA,"06:06:00","20:27:00",14.35,6.1,20.45,5,5,21,21,15,15,NA,NA,NA,NA,NA,8,7.3,5,2,NA,NA,NA,NA
"885","2019-08-16",22.1,18.09,18.14,14.2,25,NA,90,75.8,76.5,63,15.1,13.7,13.9,12.8,18,12.46,11.5,5,32,22,101.92,101.76,101.75,101.58,101.9,101.75,101.74,101.57,48300,34204.2,36200,24100,3,1.9,2.1,1.2,0,0.1,13.1,11.1,8.1,0,0,0,NA,"06:05:00","20:28:00",14.38,6.08,20.47,6,6,22,22,15,16,NA,NA,NA,NA,NA,8,6.2,4.5,1,NA,NA,NA,NA
"886","2019-08-15",23.9,19.27,19.04,14.2,27,NA,89,73.1,71.5,54,16.7,14.2,14.3,12,18,10.75,12,6,32,21,102.23,102.03,102.02,101.8,102.22,102.02,102.01,101.79,48300,48300,48300,48300,2.6,1.9,1.8,1,0,1,14,12,9,0,0,0,NA,"06:04:00","20:30:00",14.43,6.07,20.5,7,7,22,23,15,15,NA,NA,NA,NA,NA,4,1.6,2,0,NA,NA,NA,NA
"887","2019-08-14",24.6,20,19.14,13.7,29,NA,93,75.7,73.5,54,17.4,15.4,15.3,13.2,15,7.71,7.5,0,NA,NA,102.15,102.05,102.03,101.92,102.14,102.03,102.03,101.91,48300,44945.8,40250,32200,3.2,2.1,2.1,1,0,1.1,14.1,12.1,9.1,0,0,0,NA,"06:02:00","20:32:00",14.5,6.03,20.53,7,7,24,24,14,14,NA,NA,NA,NA,NA,7,3.1,3.5,0,NA,NA,NA,NA
"888","2019-08-13",23.8,18.86,17.85,11.9,27,NA,94,77.2,76,58,16.9,14.7,14.4,12,19,10,10,1,NA,NA,102,101.92,101.92,101.83,101.99,101.91,101.9,101.81,48300,42933.3,40250,32200,2.7,1.8,1.8,1,0.1,0,12.8,10.8,7.8,0,0,0,NA,"06:01:00","20:34:00",14.55,6.02,20.57,7,7,23,23,14,14,NA,NA,NA,NA,NA,8,5.4,5,2,NA,NA,NA,NA
"889","2019-08-12",23.3,18.63,18.64,14,27,NA,94,75.7,72.5,51,15.7,14,14.1,12.4,18,11.96,11,4,37,21,102.07,101.95,101.94,101.81,102.07,101.94,101.93,101.79,48300,39579.2,40250,32200,2.4,1.6,1.7,1,0,0.6,13.6,11.6,8.6,0,0,0,NA,"05:59:00","20:36:00",14.62,5.98,20.6,7,7,22,22,14,14,NA,NA,NA,NA,NA,8,5.3,4.5,1,NA,NA,NA,NA
"890","2019-08-11",20.9,17,18,15.1,NA,NA,94,84,80.5,67,15.8,14.2,14.7,13.5,21,13.08,14,7,32,14,101.92,101.72,101.68,101.44,101.91,101.71,101.67,101.43,40200,26991.7,22100,4000,2,1.5,1.6,1.2,0,0,13,11,8,3,3,0,NA,"05:58:00","20:37:00",14.65,5.97,20.62,5,6,21,21,16,16,NA,NA,NA,NA,NA,8,7.6,7,6,NA,NA,NA,NA
"891","2019-08-10",19.9,17.46,18,16.1,NA,NA,94,82.4,82,70,15.7,14.4,14.3,12.9,17,10.46,11,5,NA,NA,101.47,101.4,101.4,101.33,101.47,101.39,101.39,101.32,40200,31300,29750,19300,2.4,1.8,2,1.5,0,0,13,11,8,3.2,3.2,0,NA,"05:57:00","20:39:00",14.7,5.95,20.65,4,7,23,23,15,15,NA,NA,NA,NA,NA,8,8,7.5,7,NA,NA,NA,NA
"892","2019-08-09",22.6,18.58,19.39,16.2,25,NA,85,72.7,70.5,56,15.1,13.6,13.9,12.8,23,13.42,13.5,4,33,11,101.47,101.37,101.36,101.25,101.46,101.36,101.35,101.24,48300,38908.3,40250,32200,2.6,1.8,2,1.4,0,1.4,14.4,12.4,9.4,0,0,0,NA,"05:55:00","20:41:00",14.77,5.92,20.68,6,7,23,23,17,17,NA,NA,NA,NA,NA,8,7.5,6,4,NA,NA,NA,NA
"893","2019-08-08",23.2,18.51,18.85,14.5,26,NA,88,72.3,72.5,57,14.3,13.4,13.4,12.6,26,20.38,19.5,13,39,12,101.51,101.39,101.39,101.27,101.51,101.39,101.39,101.26,48300,35541.7,36200,24100,2.6,1.8,2,1.4,0,0.9,13.8,11.8,8.8,0,0,0,NA,"05:54:00","20:43:00",14.82,5.9,20.72,7,8,22,22,16,16,NA,NA,NA,NA,NA,7,3.1,3.5,0,NA,NA,NA,NA
"894","2019-08-07",25.8,19.53,19.85,13.9,30,NA,94,72.5,72.5,51,16.6,14.2,14.8,13.1,21,15.25,14,7,33,20,101.41,101.26,101.23,101.05,101.4,101.25,101.22,101.04,48300,43604.2,40250,32200,3.3,2.2,2.3,1.3,0,1.8,14.8,12.8,9.8,0,0,0,NA,"05:52:00","20:44:00",14.87,5.87,20.73,7,7,25,25,16,16,NA,NA,NA,NA,NA,2,0.2,1,0,NA,NA,NA,NA
"895","2019-08-06",24.7,19.21,19.3,13.9,28,NA,93,75.5,72,51,17.5,14.6,15.2,12.8,17,11.54,10.5,4,39,20,101.6,101.38,101.37,101.14,101.59,101.37,101.36,101.12,48300,43604.2,40250,32200,3.8,2.6,2.5,1.3,0,1.3,14.3,12.3,9.3,0,0,0,NA,"05:51:00","20:46:00",14.92,5.85,20.77,8,8,25,25,15,15,NA,NA,NA,NA,NA,1,0,0.5,0,NA,NA,NA,NA
"896","2019-08-05",25.4,20.51,19.14,12.9,29,NA,95,71.3,72.5,50,17.9,14.9,15.1,12.2,16,8.96,9,2,27,27,101.71,101.53,101.52,101.33,101.7,101.52,101.5,101.31,48300,46287.5,40250,32200,4,2.5,2.6,1.2,0,1.1,14.1,12.1,9.1,0,0,0,NA,"05:50:00","20:47:00",14.95,5.83,20.78,7,8,26,26,15,15,NA,NA,NA,NA,NA,1,0.3,0.5,0,NA,NA,NA,NA
"897","2019-08-04",24.5,19.75,19.5,14.5,29,NA,91,76.9,76.5,62,17.1,15.5,14.6,12,27,16.54,15.5,4,35,29,101.8,101.63,101.6,101.4,101.78,101.62,101.58,101.39,48300,43604.2,40250,32200,3.3,2,2.1,1,0,1.5,14.5,12.5,9.5,0,0,0,NA,"05:48:00","20:49:00",15.02,5.8,20.82,7,7,26,26,16,19,NA,NA,NA,NA,NA,1,0.1,0.5,0,NA,NA,NA,NA
"898","2019-08-03",23.6,19.01,18.7,13.8,28,NA,91,77.2,76.5,62,16.5,14.8,14.4,12.4,24,14.5,12.5,1,32,31,102.19,101.97,101.94,101.68,102.18,101.96,101.92,101.67,48300,40250,40250,32200,3,2,2,1,0,0.7,13.7,11.7,8.7,0,0,0,NA,"05:47:00","20:51:00",15.07,5.78,20.85,7,7,23,23,17,17,NA,NA,NA,NA,NA,2,1.2,1,0,NA,NA,NA,NA
"899","2019-08-02",25.2,20.49,21.04,16.9,28,NA,93,68.7,69,45,17.3,14.2,14.8,12.4,25,14.92,14,3,37,16,102,101.65,101.56,101.13,101.99,101.64,101.56,101.12,48300,35337.5,33800,19300,2.6,1.8,1.8,1,0,3,16,14,11,5.2,5.2,0,NA,"05:45:00","20:52:00",15.12,5.75,20.87,3,7,20,20,16,16,NA,NA,NA,NA,NA,8,4.2,4,0,NA,NA,NA,NA
"900","2019-08-01",24.9,20.04,20.5,16.1,28,NA,93,72,74.5,56,17.3,14.7,15,12.7,30,13.5,17.5,5,37,10,101.52,101.34,101.28,101.05,101.52,101.33,101.28,101.04,48300,38233.3,36200,24100,6,2,3.5,1,0,2.5,15.5,13.5,10.5,0,0,0,NA,"05:44:00","20:54:00",15.17,5.73,20.9,6,6,24,24,17,17,NA,NA,NA,NA,NA,8,7.3,6,4,NA,NA,NA,NA
"901","2019-07-31",23.4,20.03,20.39,17.4,27,NA,88,72.4,73,58,16.6,14.9,14.8,12.9,15,9.29,8,1,32,22,101.66,101.55,101.54,101.42,101.65,101.54,101.53,101.41,48300,44945.8,40250,32200,3,2,2,1,0,2.4,15.4,13.4,10.4,0,0,0,NA,"05:43:00","20:55:00",15.2,5.72,20.92,6,7,24,24,17,17,NA,NA,NA,NA,NA,8,6.6,5,2,NA,NA,NA,NA
"902","2019-07-30",23.3,19.09,19.25,15.2,25,NA,79,64,64,49,13.4,12,12.3,11.2,29,17.92,15.5,2,45,11,101.67,101.54,101.47,101.27,101.66,101.53,101.46,101.26,48300,43604.2,40250,32200,5,1.9,3,1,0,1.2,14.2,12.2,9.2,0,0,0,NA,"05:41:00","20:57:00",15.27,5.68,20.95,3,6,23,23,16,16,NA,NA,NA,NA,NA,8,7.9,7,6,NA,NA,NA,NA
"903","2019-07-29",22.8,19.67,18.6,14.4,26,NA,91,71.6,74.5,58,16.4,14.4,14.4,12.4,18,10.67,10.5,3,32,25,101.69,101.51,101.47,101.24,101.68,101.5,101.46,101.23,48300,46287.5,40250,32200,2.8,1.8,1.9,1,0,0.6,13.6,11.6,8.6,0,0,0,NA,"05:40:00","20:58:00",15.3,5.67,20.97,7,7,23,23,15,15,NA,NA,NA,NA,NA,8,3.6,4,0,NA,NA,NA,NA
"904","2019-07-28",23.2,19.2,17.89,12.6,27,NA,87,72.4,75,63,16.2,14.1,13.4,10.6,23,12.79,12.5,2,32,28,102.36,102.11,102.03,101.71,102.36,102.1,102.03,101.7,48300,48300,48300,48300,2.3,1.5,1.6,1,0.1,0,12.9,10.9,7.9,0,0,0,NA,"05:39:00","20:59:00",15.33,5.65,20.98,7,7,24,24,15,15,NA,NA,NA,NA,NA,4,2.4,2,0,NA,NA,NA,NA
"905","2019-07-27",22.9,19.9,20.04,17.2,25,NA,94,69.8,71.5,49,17.7,14,14.6,11.4,34,17.12,20,6,50,25,102.35,102.09,101.99,101.64,102.34,102.08,101.98,101.63,48300,43400,33800,19300,2,1.5,1.5,1,0,2,15,13,10,2.4,2.4,0,NA,"05:37:00","21:01:00",15.4,5.62,21.02,7,7,22,24,15,15,NA,NA,NA,NA,NA,8,4.7,4.5,1,NA,NA,NA,NA
"906","2019-07-26",29.2,22.02,21.8,14.4,32,NA,88,63,63,38,17.6,14.3,14.9,12.3,26,12.62,14,2,35,19,101.72,101.61,101.61,101.49,101.72,101.61,101.6,101.48,48300,46958.3,40250,32200,3.1,1.9,2,1,0,3.8,16.8,14.8,11.8,0,0,0,NA,"05:36:00","21:02:00",15.43,5.6,21.03,7,7,25,28,17,17,NA,NA,NA,NA,NA,8,4.4,4,0,NA,NA,NA,NA
"907","2019-07-25",23.8,19.11,19.2,14.6,26,NA,86,68.4,67.5,49,15.6,13,13.3,11.1,18,12.88,12.5,7,27,30,102.17,102.01,101.92,101.68,102.16,102,101.92,101.68,48300,45616.7,40250,32200,2.9,1.9,2,1,0,1.2,14.2,12.2,9.2,0,0,0,NA,"05:35:00","21:03:00",15.47,5.58,21.05,7,7,24,24,15,15,NA,NA,NA,NA,NA,8,3,4,0,NA,NA,NA,NA
"908","2019-07-24",23.2,18.79,18.8,14.4,25,NA,80,62.5,61.5,43,14.2,11.3,11.9,9.6,21,12.58,11,1,41,27,102.54,102.25,102.14,101.75,102.51,102.24,102.12,101.73,48300,41591.7,40250,32200,2.4,1.7,1.8,1.1,0,0.8,13.8,11.8,8.8,0,0,0,NA,"05:34:00","21:04:00",15.5,5.57,21.07,7,7,23,23,14,14,NA,NA,NA,NA,NA,8,5.4,4,0,NA,NA,NA,NA
"909","2019-07-23",23.6,18.4,18.85,14.1,27,NA,88,73.5,70.5,53,16,13.4,13.6,11.1,25,16.46,17,9,45,19,101.79,101.68,101.69,101.58,101.78,101.67,101.67,101.57,48300,43604.2,40250,32200,2.4,1.5,1.7,1,0,0.9,13.8,11.8,8.8,0,0,0,NA,"05:32:00","21:06:00",15.57,5.53,21.1,7,7,23,23,16,16,NA,NA,NA,NA,NA,8,6.1,4.5,1,NA,NA,NA,NA
"910","2019-07-22",26.4,20.21,20.39,14.4,27,NA,92,61.8,63,34,16.4,12,12.6,8.7,24,16.08,15.5,7,33,11,101.63,101.51,101.45,101.27,101.62,101.5,101.44,101.26,48300,47629.2,40250,32200,11,2.6,6.1,1.2,0,2.4,15.4,13.4,10.4,0,0,0,NA,"05:31:00","21:07:00",15.6,5.52,21.12,8,8,23,23,16,16,NA,NA,NA,NA,NA,8,3.8,4,0,NA,NA,NA,NA
"911","2019-07-21",28.5,20.34,20.05,11.6,33,NA,92,68.1,59,26,18.5,13.9,12.8,7.2,16,7.67,9,2,NA,NA,101.6,101.45,101.42,101.23,101.6,101.44,101.41,101.22,48300,48300,48300,48300,11,2.5,6,1.1,0,2,15.1,13.1,10.1,0,0,0,NA,"05:30:00","21:08:00",15.63,5.5,21.13,8,8,23,23,13,13,NA,NA,NA,NA,NA,5,2.5,2.5,0,NA,NA,NA,NA
"912","2019-07-20",22.8,17.27,16.6,10.4,25,NA,94,71.1,74.5,55,15,11.9,11.8,8.6,15,9.08,9,3,39,24,102.05,101.85,101.78,101.51,102.04,101.84,101.77,101.5,48300,45616.7,40250,32200,3,1.6,2,1,1.4,0,11.6,9.6,6.6,0,0,0,NA,"05:29:00","21:09:00",15.67,5.48,21.15,7,7,22,22,13,13,NA,NA,NA,NA,NA,6,2.7,3,0,NA,NA,NA,NA
"913","2019-07-19",19.7,16.53,16.64,13.6,NA,NA,79,66.3,65,51,11.9,10.1,10.2,8.4,36,17.12,19,2,45,28,102.08,101.91,101.85,101.62,102.06,101.9,101.84,101.62,48300,42933.3,40250,32200,2.1,1.5,1.6,1,1.4,0,11.6,9.6,6.6,0,0,0,NA,"05:28:00","21:10:00",15.7,5.47,21.17,6,6,21,21,12,12,NA,NA,NA,NA,NA,5,2.2,2.5,0,NA,NA,NA,NA
"914","2019-07-18",21.1,17.5,18.14,15.2,NA,NA,80,66,63,46,12.9,10.9,10.8,8.8,44,28.96,29,14,59,24,101.61,101.47,101.35,101.08,101.6,101.46,101.34,101.09,48300,42262.5,40250,32200,2,1.6,1.6,1.2,0,0.1,13.1,11.1,8.1,0,0,0,NA,"05:26:00","21:11:00",15.75,5.43,21.18,7,7,20,20,14,14,NA,NA,NA,NA,NA,8,4.2,4.5,1,NA,NA,NA,NA
"915","2019-07-17",22.5,17.82,18.6,14.7,25,NA,95,79.2,77,59,15.7,14.1,13.7,11.7,36,23.29,22.5,9,50,25,101.1,100.94,100.97,100.83,101.09,100.94,100.96,100.83,32200,22854.2,18500,4800,3,1.4,2,1.1,0,0.6,13.6,11.6,8.6,6.8,6.8,0,NA,"05:25:00","21:12:00",15.78,5.42,21.2,3,5,19,20,14,15,NA,NA,NA,NA,NA,8,6.4,4.5,1,NA,NA,NA,NA
"916","2019-07-16",24.2,19.71,19.35,14.5,27,NA,84,68.2,68.5,53,16.7,13.6,14.4,12.1,19,12.71,12,5,39,19,101.62,101.46,101.39,101.15,101.62,101.45,101.38,101.14,48300,43604.2,40250,32200,2.4,1.6,1.7,1,0,1.4,14.3,12.3,9.3,0,0,0,NA,"05:24:00","21:13:00",15.82,5.4,21.22,7,8,23,23,15,15,NA,NA,NA,NA,NA,8,5.3,4,0,NA,NA,NA,NA
"917","2019-07-15",23.7,19.53,18.85,14,27,NA,91,70.7,73.5,56,15.7,14,14.1,12.4,21,11.17,10.5,0,46,19,101.76,101.68,101.67,101.59,101.76,101.67,101.67,101.58,48300,42595.8,36200,24100,2.6,1.7,1.8,1,0,0.9,13.8,11.8,8.8,0,0,0,NA,"05:23:00","21:14:00",15.85,5.38,21.23,6,7,23,23,15,15,NA,NA,NA,NA,NA,7,4.5,4,1,NA,NA,NA,NA
"918","2019-07-14",23.5,18.8,18.75,14,27,NA,88,70.8,72,56,15.4,13.3,13.2,10.9,22,10.54,11.5,1,42,20,101.87,101.73,101.71,101.54,101.87,101.73,101.71,101.54,48300,40916.7,40250,32200,2.3,1.6,1.6,1,0,0.8,13.8,11.8,8.8,0.4,0.4,0,NA,"05:22:00","21:15:00",15.88,5.37,21.25,7,7,23,23,16,16,NA,NA,NA,NA,NA,8,6.4,6,4,NA,NA,NA,NA
"919","2019-07-13",24.6,19.54,20,15.4,28,NA,86,66.9,66,46,15.4,13,13.1,10.7,23,11.04,13,3,33,17,101.61,101.51,101.52,101.43,101.61,101.51,101.52,101.43,48300,42933.3,40250,32200,2.1,1.5,1.6,1,0,2,15,13,10,0,0,0,NA,"05:21:00","21:15:00",15.9,5.35,21.25,7,7,22,22,15,15,NA,NA,NA,NA,NA,8,5.6,5,2,NA,NA,NA,NA
"920","2019-07-12",22.6,18.66,18.2,13.8,26,NA,91,73.8,75,59,15.6,13.8,13.9,12.2,15,9.12,8.5,2,NA,NA,101.85,101.67,101.64,101.44,101.84,101.66,101.64,101.44,48300,44275,40250,32200,2.3,1.5,1.6,1,0,0.2,13.2,11.2,8.2,0,0,0,NA,"05:20:00","21:16:00",15.93,5.33,21.27,7,7,21,21,16,16,NA,NA,NA,NA,NA,8,4.5,4,0,NA,NA,NA,NA
"921","2019-07-11",23,18.46,18.75,14.5,26,NA,95,77.3,77,59,16.6,14.3,14.7,12.7,20,11.62,12.5,5,39,20,102.02,101.92,101.93,101.84,102.02,101.92,101.92,101.83,48300,34933.3,33800,19300,1.8,1.3,1.4,1,0,0.8,13.8,11.8,8.8,0,0,0,NA,"05:19:00","21:17:00",15.97,5.32,21.28,7,7,23,23,16,16,NA,NA,NA,NA,NA,8,5.5,4,0,NA,NA,NA,NA
